PERIODO;MES;CODIGO_ESTABLECIMIENTO;ESTABLECIMIENTO;AREA_FUNCIONAL;INDICE_OCUPACIONAL_PREDICHO;VALOR_REAL
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;89.7;88.7
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;89.81;92.16
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;90.83;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;90.99;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;90.24;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;89.16;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;89.91;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;91.21;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Cuidados Intermedios Adultos;88.6;
2026;1;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;65.71;71.9
2026;2;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;70.58;87.95
2026;3;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;80.46;75.0
2026;4;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;77.38;64.24
2026;5;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;69.09;75.51
2026;6;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;78.05;
2026;7;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;69.74;
2026;8;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;75.49;
2026;9;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;67.97;
2026;10;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;66.42;
2026;11;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;66.74;
2026;12;120101;Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles);Área Cuidados Intermedios Pediátricos;63.12;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;89.7;95.08
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;91.05;92.88
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;92.18;94.85
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;93.39;97.33
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;93.96;94.69
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;94.95;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;94.95;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;92.35;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;89.91;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;89.57;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;89.47;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Básicos;89.79;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.69;95.77
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;94.84;94.55
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;94.41;97.23
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;94.28;96.57
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;96.12;97.02
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.96;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.48;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.78;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.13;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;95.14;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;94.47;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Adulto Cuidados Medios;92.53;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;60.51;54.19
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;59.78;62.16
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;63.11;52.7
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;55.08;40.09
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;50.94;63.0
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;68.03;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;70.7;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;73.08;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;71.11;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;71.69;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;72.03;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Básicos;67.53;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;47.44;41.68
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;49.48;45.14
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;46.03;45.4
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;46.32;40.6
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;47.21;49.79
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;53.74;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;59.75;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;64.23;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;59.41;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;56.84;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;58.61;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médica Pediátrica Cuidados Medios;52.42;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.85;96.9
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.67;96.1
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;94.21;98.54
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.87;96.23
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.71;97.19
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.68;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;95.52;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;95.68;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;95.89;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;95.34;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;96.25;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Básicos;93.46;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;95.87;97.28
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.69;96.87
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;97.58;97.18
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.99;96.64
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.5;98.19
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;97.59;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;97.3;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;97.46;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.58;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.89;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;96.24;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Cuidados Medios;95.48;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;82.92;64.65
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;68.59;32.79
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;51.19;63.0
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;60.14;62.5
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;69.21;88.68
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;85.01;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;86.18;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;80.23;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;83.34;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;79.74;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;78.16;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Básicos;78.22;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;85.54;80.24
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;84.18;54.63
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;56.89;79.89
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;81.24;75.76
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;77.83;82.38
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;83.24;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;77.71;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;84.85;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;80.56;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;82.43;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;84.11;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Médico-Quirúrgico Pediátrica Cuidados Medios;79.29;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;65.48;20.97
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;37.14;39.29
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;42.22;33.33
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;38.08;50.0
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;54.09;32.8
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;39.04;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;38.1;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;48.16;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;42.54;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;48.37;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;53.08;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Básicos;49.53;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;68.42;67.2
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;74.18;27.38
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;44.76;60.22
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;62.72;90.56
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;80.83;67.68
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;69.96;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;71.29;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;66.74;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;67.01;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;65.52;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;72.0;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intensivos;70.11;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;63.06;63.92
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;68.4;49.46
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;49.01;46.13
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;49.65;67.67
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;62.75;72.95
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;70.09;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;70.89;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;68.87;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;61.42;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;61.15;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;68.35;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Neonatología Cuidados Intermedios;59.5;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;81.6;85.77
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;88.8;91.75
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;85.29;92.68
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;89.94;88.88
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;88.21;82.72
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;85.02;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;83.94;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;87.8;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;84.31;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;83.57;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;85.98;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Obstetricia;77.87;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;94.86;93.87
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;93.45;93.75
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;92.46;99.68
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;94.7;94.17
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;95.22;91.13
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;93.42;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;91.15;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;91.66;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;89.71;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;88.64;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;89.47;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Adulto Corta estadía;88.84;
2026;1;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;94.58;97.16
2026;2;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;94.76;96.85
2026;3;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;92.75;100.0
2026;4;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;97.02;98.04
2026;5;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;96.13;100.0
2026;6;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;96.32;
2026;7;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;97.56;
2026;8;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;96.67;
2026;9;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;92.04;
2026;10;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;93.53;
2026;11;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;93.26;
2026;12;120101;Complejo Asistencial Dr Víctor Ríos Ruiz (Los Angeles);Área Psiquiatría Infanto-adolescente corta estadía;91.08;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;91.86;95.97
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;93.79;93.39
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;91.21;92.66
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;91.09;96.25
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;95.8;96.21
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;95.96;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;95.27;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;93.39;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;91.92;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;90.45;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;90.17;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Adultos;87.9;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;59.38;58.06
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;50.59;56.63
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;62.62;53.92
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;60.44;50.48
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;56.41;64.06
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;65.29;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;62.88;
